,Stimulus,Aver. human ratings,emotion,Category
529,Disgust,0.015864274484007915,Disgust,BO2
530,Disgust,0.01665218183735969,Disgust,BO2
531,Disgust,0.06867481609036642,Disgust,BO2
532,Disgust,0.006518345661152641,Disgust,BO2
533,Disgust,0.08958739308041548,Disgust,BO2
534,Disgust,0.10483919586712288,Disgust,BO2
535,Disgust,0.518774667675286,Disgust,BO2
536,Disgust,0.002438149776435393,Disgust,BO2
537,Disgust,0.03951470649241401,Disgust,BO2
538,Disgust,0.016779044306641584,Disgust,BO2
539,Disgust,0.9161047784667917,Disgust,BO2
540,Disgust,0.17176463673433315,Disgust,BO2
541,Disgust,0.006401327289068683,Disgust,BO2
542,Disgust,0.006401327289068683,Disgust,BO2
543,Disgust,0.0419792444610772,Disgust,BO2
544,Disgust,0.006518345661152641,Disgust,BO2
545,Disgust,0.004686027593722328,Disgust,BO2
546,Disgust,0.8997078299321128,Disgust,BO2
547,Disgust,0.4647185756620648,Disgust,BO2
548,Disgust,0.29359902599262744,Disgust,BO2
549,Disgust,0.37197716347506804,Disgust,BO2
550,Disgust,0.20189004418448162,Disgust,BO2
551,Disgust,0.03131984939803242,Disgust,BO2
552,Disgust,0.002448407203244321,Disgust,BO2
553,Disgust,0.006518345661152641,Disgust,BO2
554,Disgust,0.017211299668653913,Disgust,BO2
555,Disgust,0.1992700483506139,Disgust,BO2
556,Disgust,0.19514907491636785,Disgust,BO2
557,Disgust,0.3423624310285878,Disgust,BO2
558,Disgust,0.11817092227671361,Disgust,BO2
559,Disgust,0.046982137192095354,Disgust,BO2
560,Disgust,0.04433202888573902,Disgust,BO3
561,Disgust,0.07551345442833785,Disgust,BO3
562,Disgust,0.06684065271150869,Disgust,BO3
563,Disgust,0.056999863752909684,Disgust,BO3
564,Disgust,0.7864474977243411,Disgust,BO3
565,Disgust,0.08189353410018847,Disgust,BO3
566,Disgust,0.3087397803784866,Disgust,BO3
567,Disgust,0.9188503120755136,Disgust,BO3
568,Disgust,0.022967938466403715,Disgust,BO3
569,Disgust,0.03986360758639597,Disgust,BO3
570,Disgust,0.03310123639613509,Disgust,BO3
571,Disgust,0.037194839414676314,Disgust,BO3
572,Disgust,0.08071639937818298,Disgust,BO3
573,Disgust,0.0048306539588345845,Disgust,BO3
574,Disgust,0.8603726435149963,Disgust,BO3
575,Disgust,0.264162689614756,Disgust,BO3
576,Disgust,0.041305545020097624,Disgust,BO3
577,Disgust,0.08505617782704254,Disgust,BO3
578,Disgust,0.008834211007024024,Disgust,BO3
579,Disgust,0.6790648395599009,Disgust,BO3
580,Disgust,0.06581762285518299,Disgust,BO3
581,Disgust,0.19514907491636782,Disgust,BO3
582,Disgust,0.1005827979370525,Disgust,BO3
583,Disgust,0.43769489956474866,Disgust,BO3
584,Disgust,0.03986360758639597,Disgust,BO3
585,Disgust,0.015716905553217177,Disgust,BO3
586,Disgust,0.9674082716942367,Disgust,BO3
587,Disgust,0.008834211007024025,Disgust,BO3
588,Disgust,0.3934930210807992,Disgust,BO3
589,Disgust,0.1789108481996147,Disgust,BO3
590,Disgust,0.2814521518208162,Disgust,BO3
591,Disgust,0.7610119622396693,Disgust,BO3
592,Disgust,0.08988913538636875,Disgust,BO3
593,Disgust,0.8296440496335613,Disgust,BO3
594,Disgust,0.10643409485524902,Disgust,BO3
595,Disgust,0.002448407203244321,Disgust,BO3
596,Disgust,0.22260970561283347,Disgust,BO3
597,Disgust,0.14134048545519726,Disgust,BO3
598,Disgust,0.12956251432964971,Disgust,BO3
599,Disgust,0.4975334756286422,Disgust,BO3
600,Disgust,0.9577924484198259,Disgust,BO4
601,Disgust,0.6561771959352771,Disgust,BO4
602,Disgust,0.1477526330248843,Disgust,BO4
603,Disgust,0.2436861928766683,Disgust,BO4
604,Disgust,0.5859422899976768,Disgust,BO4
605,Disgust,0.18273663776601956,Disgust,BO4
606,Disgust,0.332620477887411,Disgust,BO4
607,Disgust,0.016652181837359687,Disgust,BO4
608,Disgust,0.40937969187384254,Disgust,BO4
609,Disgust,0.7864474977243411,Disgust,BO4
610,Disgust,0.012812042680952361,Disgust,BO4
611,Disgust,0.6514631424123535,Disgust,BO4
612,Disgust,0.3521874283517515,Disgust,BO4
613,Disgust,0.4113292576135944,Disgust,BO4
614,Disgust,0.7257976689399996,Disgust,BO4
615,Disgust,0.3622122152472241,Disgust,BO4
616,Disgust,0.006257735531006381,Disgust,BO4
617,Disgust,0.3966200305850633,Disgust,BO4
618,Disgust,0.9645535844064426,Disgust,BO4
619,Disgust,0.42757457990154907,Disgust,BO4
620,Disgust,0.5859422899976768,Disgust,BO4
621,Disgust,0.03855175842107983,Disgust,BO4
622,Disgust,0.19084653483828493,Disgust,BO4
623,Disgust,0.35665098580805654,Disgust,BO4
624,Disgust,0.5237739492001988,Disgust,BO4
625,Disgust,0.01678215518546201,Disgust,BO4
626,Disgust,0.7110307571485917,Disgust,BO4
627,Disgust,0.6229490906700155,Disgust,BO4
628,Disgust,0.2436861928766683,Disgust,BO4
629,Disgust,0.1789108481996147,Disgust,BO4
630,Disgust,0.20189004418448162,Disgust,BO4
631,Disgust,0.6700135344458286,Disgust,BO4
632,Disgust,0.11228011244272837,Disgust,BO4
633,Disgust,0.6564141061211807,Disgust,BO4
634,Disgust,0.0423930869653259,Disgust,BO4
635,Disgust,0.3986967037322754,Disgust,BO4
636,Disgust,0.8431756646304875,Disgust,BO4
637,Disgust,0.1816917316680359,Disgust,BO4
638,Disgust,0.11655910574548274,Disgust,BO4
639,Disgust,0.4666853098622538,Disgust,BO4
640,Fear,0.017542580615614093,Fear,Prototype
641,Fear,0.3763833528070077,Fear,Prototype
642,Fear,0.1718846265673271,Fear,Prototype
643,Fear,0.11357901787303151,Fear,Prototype
644,Fear,0.04400616856658769,Fear,Prototype
645,Fear,0.2111593991257591,Fear,Prototype
646,Fear,0.18629330463907887,Fear,Prototype
647,Fear,0.1338115770749312,Fear,Prototype
648,Fear,0.019362474564500635,Fear,Prototype
649,Fear,0.037308116774911575,Fear,Prototype
650,Fear,0.18667750465120986,Fear,Prototype
651,Fear,0.045015286585190224,Fear,Prototype
652,Fear,0.12956251432964971,Fear,Prototype
653,Fear,0.05325348945960037,Fear,Prototype
654,Fear,0.09530440511646798,Fear,Prototype
655,Fear,0.1897071134574463,Fear,Prototype
656,Fear,0.36050517420000944,Fear,Prototype
657,Fear,0.2583248965865188,Fear,Prototype
658,Fear,0.10597077880854272,Fear,Prototype
659,Fear,0.41274109337843456,Fear,Prototype
660,Fear,0.12974823017120954,Fear,Prototype
661,Fear,0.17176463673433318,Fear,Prototype
662,Fear,0.24368619287666826,Fear,Prototype
663,Fear,0.0419792444610772,Fear,Prototype
664,Fear,0.12956251432964971,Fear,Prototype
665,Fear,0.034625320771151304,Fear,Prototype
666,Fear,0.12956251432964971,Fear,Prototype
667,Fear,0.1518389627805486,Fear,Prototype
668,Fear,0.2436861928766683,Fear,Prototype
669,Fear,0.08505617782704256,Fear,Prototype
670,Fear,0.3842032732384428,Fear,Prototype
671,Fear,0.03242282217128505,Fear,Prototype
672,Fear,0.03986360758639597,Fear,Prototype
673,Fear,0.046982137192095354,Fear,Prototype
674,Fear,0.037308116774911575,Fear,Prototype
675,Fear,0.05328483818316443,Fear,Prototype
676,Fear,0.15494169386417578,Fear,Prototype
677,Fear,0.2111593991257591,Fear,Prototype
678,Fear,0.16666666666666666,Fear,Prototype
679,Fear,0.03177165783517088,Fear,Prototype
680,Fear,0.21555612220306053,Fear,Prototype
681,Fear,0.3763833528070077,Fear,Prototype
682,Fear,0.27483475502576016,Fear,Prototype
683,Fear,0.06318867857484227,Fear,Prototype
684,Fear,0.013190380233000811,Fear,Prototype
685,Fear,0.08964714045666504,Fear,Prototype
686,Fear,0.30873978037848665,Fear,Prototype
687,Fear,0.10145579244445299,Fear,Prototype
688,Fear,0.02209591455237478,Fear,Prototype
689,Fear,0.037308116774911575,Fear,Prototype
690,Fear,0.07786284062284679,Fear,Prototype
691,Fear,0.02641055532716959,Fear,Prototype
692,Fear,0.12956251432964971,Fear,Prototype
693,Fear,0.37197716347506804,Fear,Prototype
694,Fear,0.016779044306641584,Fear,Prototype
695,Fear,0.14799420585215464,Fear,Prototype
696,Fear,0.05325348945960036,Fear,Prototype
697,Fear,0.1059707788085427,Fear,Prototype
698,Fear,0.17176463673433315,Fear,Prototype
699,Fear,0.2538048224946603,Fear,Prototype
700,Fear,0.08513617748874552,Fear,Prototype
701,Fear,0.17176463673433315,Fear,Prototype
702,Fear,0.0742103056781175,Fear,Prototype
703,Fear,0.0419792444610772,Fear,Prototype
704,Fear,0.12956251432964971,Fear,Prototype
705,Fear,0.016895451915674504,Fear,Prototype
706,Fear,0.12956251432964971,Fear,Prototype
707,Fear,0.017756607013891784,Fear,Prototype
708,Fear,0.2880584423829145,Fear,Prototype
709,Fear,0.12956251432964971,Fear,Prototype
710,Fear,0.2111593991257591,Fear,Prototype
711,Fear,0.2880584423829145,Fear,Prototype
712,Fear,0.03986360758639597,Fear,Prototype
713,Fear,0.012709114667630951,Fear,Prototype
714,Fear,0.16666666666666666,Fear,Prototype
715,Fear,0.29372796344396124,Fear,Prototype
716,Fear,0.6648561058377347,Fear,Prototype
717,Fear,0.02421295031519747,Fear,Prototype
718,Fear,0.12956251432964971,Fear,Prototype
719,Fear,0.08964714045666504,Fear,Prototype
720,Fear,0.10424817473721909,Fear,Prototype with mouth opening
721,Fear,0.2337529121931931,Fear,Prototype with mouth opening
722,Fear,0.02028566729968614,Fear,Prototype with mouth opening
723,Fear,0.12236423552739882,Fear,Prototype with mouth opening
724,Fear,0.03668666651457478,Fear,Prototype with mouth opening
725,Fear,0.02027331702171179,Fear,Prototype with mouth opening
726,Fear,0.07088509576696811,Fear,Prototype with mouth opening
727,Fear,0.00898473093936249,Fear,Prototype with mouth opening
728,Fear,0.08816594889658962,Fear,Prototype with mouth opening
729,Fear,0.016779044306641584,Fear,Prototype with mouth opening
730,Fear,0.050341634776450116,Fear,Prototype with mouth opening
731,Fear,0.013938420290388796,Fear,Prototype with mouth opening
732,Fear,0.08071639937818298,Fear,Prototype with mouth opening
733,Fear,0.020122560386569236,Fear,Prototype with mouth opening
734,Fear,0.002448407203244321,Fear,Prototype with mouth opening
735,Fear,0.17030167791013565,Fear,Prototype with mouth opening
736,Fear,0.03177165783517088,Fear,Prototype with mouth opening
737,Fear,0.043123569051565204,Fear,Prototype with mouth opening
738,Fear,0.07421030567811748,Fear,Prototype with mouth opening
739,Fear,0.005781926431861873,Fear,Prototype with mouth opening
740,Fear,0.03012694756033179,Fear,Prototype with mouth opening
741,Fear,0.06581762285518299,Fear,Prototype with mouth opening
742,Fear,0.08505617782704253,Fear,Prototype with mouth opening
743,Fear,0.12594809980489335,Fear,Prototype with mouth opening
744,Fear,0.08071639937818298,Fear,Prototype with mouth opening
745,Fear,0.011754646248451258,Fear,Prototype with mouth opening
746,Fear,0.06318867857484228,Fear,Prototype with mouth opening
747,Fear,0.0868670211641511,Fear,Prototype with mouth opening
748,Fear,0.1059707788085427,Fear,Prototype with mouth opening
749,Fear,0.15494169386417575,Fear,Prototype with mouth opening
750,Fear,0.07929866577714505,Fear,Prototype with mouth opening
751,Fear,0.10386341033097256,Fear,Prototype with mouth opening
752,Fear,0.04089408142812722,Fear,Prototype with mouth opening
753,Fear,0.00879891774333843,Fear,Prototype with mouth opening
754,Fear,0.09972469893330557,Fear,Prototype with mouth opening
755,Fear,0.24392777558018416,Fear,Prototype with mouth opening
756,Fear,0.006599928304898305,Fear,Prototype with mouth opening
757,Fear,0.0776812017484818,Fear,Prototype with mouth opening
758,Fear,0.006545314847520529,Fear,Prototype with mouth opening
759,Fear,0.001640850340643973,Fear,Prototype with mouth opening
760,Fear,0.20709687443242272,Fear,Prototype with mouth opening
761,Fear,0.6864470788002434,Fear,Prototype with mouth opening
762,Fear,0.011931963665744673,Fear,Prototype with mouth opening
763,Fear,0.0776812017484818,Fear,Prototype with mouth opening
764,Fear,0.004648597477031475,Fear,Prototype with mouth opening
765,Fear,0.0918082203627654,Fear,Prototype with mouth opening
766,Fear,0.15494169386417575,Fear,Prototype with mouth opening
767,Fear,0.13269396438612097,Fear,Prototype with mouth opening
768,Fear,0.023561708262332077,Fear,Prototype with mouth opening
769,Fear,0.016779044306641584,Fear,Prototype with mouth opening
770,Fear,0.2517935958244747,Fear,Prototype with mouth opening
771,Fear,0.030932736327212905,Fear,Prototype with mouth opening
772,Fear,0.03986360758639597,Fear,Prototype with mouth opening
773,Fear,0.005254308758516704,Fear,Prototype with mouth opening
774,Fear,0.002448407203244321,Fear,Prototype with mouth opening
775,Fear,0.37638335280700774,Fear,Prototype with mouth opening
776,Fear,0.09972469893330556,Fear,Prototype with mouth opening
777,Fear,0.10141397588327018,Fear,Prototype with mouth opening
778,Fear,0.0024007521186472642,Fear,Prototype with mouth opening
779,Fear,0.010228167518566925,Fear,Prototype with mouth opening
780,Fear,0.04633371657282921,Fear,Prototype with mouth opening
781,Fear,0.07421030567811748,Fear,Prototype with mouth opening
782,Fear,0.06581762285518299,Fear,Prototype with mouth opening
783,Fear,0.04356039856777186,Fear,Prototype with mouth opening
784,Fear,0.03986360758639597,Fear,Prototype with mouth opening
785,Fear,0.041305545020097624,Fear,Prototype with mouth opening
786,Fear,0.005995403320697185,Fear,Prototype with mouth opening
787,Fear,0.12783214127172157,Fear,Prototype with mouth opening
788,Fear,0.08964714045666504,Fear,Prototype with mouth opening
789,Fear,0.0382092133507184,Fear,Prototype with mouth opening
790,Fear,0.12731992554415347,Fear,Prototype with mouth opening
791,Fear,0.10643409485524902,Fear,Prototype with mouth opening
792,Fear,0.07088509576696811,Fear,Prototype with mouth opening
793,Fear,0.004713954326084009,Fear,Prototype with mouth opening
794,Fear,0.0382092133507184,Fear,Prototype with mouth opening
795,Fear,0.023480384525181714,Fear,Prototype with mouth opening
796,Fear,0.03380864759338135,Fear,Prototype with mouth opening
797,Fear,0.18667750465120989,Fear,Prototype with mouth opening
798,Fear,0.12956251432964971,Fear,Prototype with mouth opening
799,Fear,0.0031258610269345112,Fear,Prototype with mouth opening
800,Fear,0.04400616856658769,Fear,BO1
801,Fear,0.03012694756033179,Fear,BO1
802,Fear,0.19401412199379614,Fear,BO1
803,Fear,0.030126947560331786,Fear,BO1
804,Fear,0.04356039856777186,Fear,BO1
805,Fear,0.19401412199379614,Fear,BO1
806,Fear,0.11666026477698443,Fear,BO1
807,Fear,0.008362227885313983,Fear,BO1
808,Fear,0.04105626176356528,Fear,BO1
809,Fear,0.030126947560331786,Fear,BO1
810,Fear,0.03242282217128505,Fear,BO1
811,Fear,0.1368427510277463,Fear,BO1
812,Fear,0.08071639937818298,Fear,BO1
813,Fear,0.2105230643672936,Fear,BO1
814,Fear,0.2637447696026529,Fear,BO1
815,Fear,0.633691322573722,Fear,BO1
816,Fear,0.11197710180578468,Fear,BO1
817,Fear,0.08576079462509834,Fear,BO1
818,Fear,0.04400616856658769,Fear,BO1
819,Fear,0.01243750638341536,Fear,BO1
820,Fear,0.19401412199379617,Fear,BO1
821,Fear,0.04105626176356528,Fear,BO1
822,Fear,0.10178077426506045,Fear,BO1
823,Fear,0.07786284062284679,Fear,BO1
824,Fear,0.08071639937818298,Fear,BO1
825,Fear,0.01510375463416885,Fear,BO1
826,Fear,0.037308116774911575,Fear,BO1
827,Fear,0.08766261177275866,Fear,BO1
828,Fear,0.2880584423829145,Fear,BO1
829,Fear,0.09718002263382161,Fear,BO1
830,Fear,0.20543823635072478,Fear,BO1
831,Fear,0.4297017439373419,Fear,BO1
832,Fear,0.15494169386417575,Fear,BO1
833,Fear,0.0017393497758082467,Fear,BO1
834,Fear,0.005236915096057995,Fear,BO1
835,Fear,0.023657077610912017,Fear,BO1
836,Fear,0.016782155185462007,Fear,BO1
837,Fear,0.12974823017120957,Fear,BO1
838,Fear,0.002448407203244321,Fear,BO1
839,Fear,0.0017393497758082463,Fear,BO1
840,Fear,0.11307926979549367,Fear,BO2
841,Fear,0.06978934688497278,Fear,BO2
842,Fear,0.010228167518566929,Fear,BO2
843,Fear,0.08964714045666504,Fear,BO2
844,Fear,0.03951470649241401,Fear,BO2
845,Fear,0.2663772374108132,Fear,BO2
846,Fear,0.07768120174848181,Fear,BO2
847,Fear,0.20189004418448153,Fear,BO2
848,Fear,0.05287072007113832,Fear,BO2
849,Fear,0.19514907491636785,Fear,BO2
850,Fear,0.017211299668653913,Fear,BO2
851,Fear,0.005590097634537569,Fear,BO2
852,Fear,0.08071639937818298,Fear,BO2
853,Fear,0.07020851658581446,Fear,BO2
854,Fear,0.03380864759338135,Fear,BO2
855,Fear,0.07600444628461343,Fear,BO2
856,Fear,0.044332028885739026,Fear,BO2
857,Fear,0.3171154778464976,Fear,BO2
858,Fear,0.0452653232926906,Fear,BO2
859,Fear,0.0033241772394330027,Fear,BO2
860,Fear,0.22636385020024619,Fear,BO2
861,Fear,0.12594809980489335,Fear,BO2
862,Fear,0.09485229912989047,Fear,BO2
863,Fear,0.17891084819961467,Fear,BO2
864,Fear,0.08071639937818298,Fear,BO2
865,Fear,0.08348338014847165,Fear,BO2
866,Fear,0.05786592687575183,Fear,BO2
867,Fear,0.022732992238810427,Fear,BO2
868,Fear,0.19268566773192858,Fear,BO2
869,Fear,0.09746445950786893,Fear,BO2
870,Fear,0.2883960743905803,Fear,BO2
871,Fear,0.07929866577714505,Fear,BO2
872,Fear,0.03730811677491157,Fear,BO2
873,Fear,0.2553052381210713,Fear,BO2
874,Fear,0.08004141017626494,Fear,BO2
875,Fear,0.06167473672242779,Fear,BO2
876,Fear,0.03668666651457478,Fear,BO2
877,Fear,0.29359902599262755,Fear,BO2
878,Fear,0.006063287496850866,Fear,BO2
879,Fear,0.0010435464132473047,Fear,BO2
880,Fear,0.002448407203244321,Fear,BO3
881,Fear,0.07984029107818738,Fear,BO3
882,Fear,0.041200971519830515,Fear,BO3
883,Fear,0.18667750465120986,Fear,BO3
884,Fear,0.006307637055278023,Fear,BO3
885,Fear,0.08639464473657077,Fear,BO3
886,Fear,0.16697411067187304,Fear,BO3
887,Fear,0.002438149776435393,Fear,BO3
888,Fear,0.04417246239020053,Fear,BO3
889,Fear,0.22260970561283347,Fear,BO3
890,Fear,0.04356039856777186,Fear,BO3
891,Fear,0.016652181837359687,Fear,BO3
892,Fear,0.016779044306641584,Fear,BO3
893,Fear,0.11613309683431637,Fear,BO3
894,Fear,0.972544440625827,Fear,BO3
895,Fear,0.40417242963350986,Fear,BO3
896,Fear,0.017812772777748634,Fear,BO3
897,Fear,0.08576079462509834,Fear,BO3
898,Fear,0.07929866577714505,Fear,BO3
899,Fear,0.06178897095662725,Fear,BO3
900,Fear,0.006062183672744777,Fear,BO3
901,Fear,0.08576079462509834,Fear,BO3
902,Fear,0.015506178851358424,Fear,BO3
903,Fear,0.017211299668653913,Fear,BO3
904,Fear,0.016779044306641584,Fear,BO3
905,Fear,0.0020785160240836134,Fear,BO3
906,Fear,0.06722505218291157,Fear,BO3
907,Fear,0.677199247197853,Fear,BO3
908,Fear,0.30912766639646755,Fear,BO3
909,Fear,0.0742103056781175,Fear,BO3
910,Fear,0.42189736724066984,Fear,BO3
911,Fear,0.09972469893330556,Fear,BO3
912,Fear,0.0064461465322465114,Fear,BO3
913,Fear,0.006525920858753413,Fear,BO3
914,Fear,0.006125995348613125,Fear,BO3
915,Fear,0.0023391028764512146,Fear,BO3
916,Fear,0.0024279779365775724,Fear,BO3
917,Fear,0.4863301075752072,Fear,BO3
918,Fear,0.002448407203244321,Fear,BO3
919,Fear,0.0012332621856788754,Fear,BO3
920,Fear,0.002448407203244321,Fear,BO4
921,Fear,0.05093794765768231,Fear,BO4
922,Fear,0.07020851658581446,Fear,BO4
923,Fear,0.14112013006050955,Fear,BO4
924,Fear,0.03951470649241401,Fear,BO4
925,Fear,0.1005827979370525,Fear,BO4
926,Fear,0.22206358372827745,Fear,BO4
927,Fear,0.0024106966491060353,Fear,BO4
928,Fear,0.03744305435862715,Fear,BO4
929,Fear,0.17176463673433315,Fear,BO4
930,Fear,0.017542580615614096,Fear,BO4
931,Fear,0.0063755292799168575,Fear,BO4
932,Fear,0.05325348945960037,Fear,BO4
933,Fear,0.03195659120209576,Fear,BO4
934,Fear,0.002448407203244321,Fear,BO4
935,Fear,0.13174858096383696,Fear,BO4
936,Fear,0.006518345661152641,Fear,BO4
937,Fear,0.13684275102774626,Fear,BO4
938,Fear,0.2196057491644785,Fear,BO4
939,Fear,0.01291665148422506,Fear,BO4
940,Fear,0.21555612220306056,Fear,BO4
941,Fear,0.21555612220306056,Fear,BO4
942,Fear,0.08408389506277782,Fear,BO4
943,Fear,0.016478723718403244,Fear,BO4
944,Fear,0.07088509576696811,Fear,BO4
945,Fear,0.03732350022807119,Fear,BO4
946,Fear,0.015154452788900883,Fear,BO4
947,Fear,0.12783214127172157,Fear,BO4
948,Fear,0.29359902599262744,Fear,BO4
949,Fear,0.08348338014847165,Fear,BO4
950,Fear,0.3842032732384428,Fear,BO4
951,Fear,0.21555612220306056,Fear,BO4
952,Fear,0.017330485388406577,Fear,BO4
953,Fear,0.0033241772394330023,Fear,BO4
954,Fear,0.06978934688497276,Fear,BO4
955,Fear,0.24969053951584105,Fear,BO4
956,Fear,0.002134854490028043,Fear,BO4
957,Fear,0.07929866577714507,Fear,BO4
958,Fear,0.046607484053143036,Fear,BO4
959,Fear,0.0012332621856788754,Fear,BO4
960,Happiness,0.9877579639837784,Happiness,Prototype
961,Happiness,0.35218742835175143,Happiness,Prototype
962,Happiness,0.916104778466792,Happiness,Prototype
963,Happiness,0.6641958640542508,Happiness,Prototype
964,Happiness,0.8431756646304874,Happiness,Prototype
965,Happiness,0.01851965246921732,Happiness,Prototype
966,Happiness,0.1059707788085427,Happiness,Prototype
967,Happiness,0.034348747539133063,Happiness,Prototype
968,Happiness,0.6648561058377347,Happiness,Prototype
969,Happiness,0.916104778466792,Happiness,Prototype
970,Happiness,0.40720045759508117,Happiness,Prototype
971,Happiness,0.22260970561283347,Happiness,Prototype
972,Happiness,0.5964180031090851,Happiness,Prototype
973,Happiness,0.6648561058377347,Happiness,Prototype
974,Happiness,0.9877579639837784,Happiness,Prototype
975,Happiness,0.01755951347966986,Happiness,Prototype
976,Happiness,0.8006819620680202,Happiness,Prototype
977,Happiness,0.024212950315197473,Happiness,Prototype
978,Happiness,0.9877579639837784,Happiness,Prototype
979,Happiness,0.5304701841857556,Happiness,Prototype
980,Happiness,0.9188503120755136,Happiness,Prototype
981,Happiness,0.06581762285518299,Happiness,Prototype
982,Happiness,0.017559513479669865,Happiness,Prototype
983,Happiness,0.9836198226619125,Happiness,Prototype
984,Happiness,0.3521874283517515,Happiness,Prototype
985,Happiness,0.8006819620680202,Happiness,Prototype
986,Happiness,0.016779044306641584,Happiness,Prototype
987,Happiness,0.003119184034747563,Happiness,Prototype
988,Happiness,0.3521874283517515,Happiness,Prototype
989,Happiness,0.46690469080680685,Happiness,Prototype
990,Happiness,0.20172452540921787,Happiness,Prototype
991,Happiness,0.5483441117744018,Happiness,Prototype
992,Happiness,0.9674082716942368,Happiness,Prototype
993,Happiness,0.004648597477031477,Happiness,Prototype
994,Happiness,0.012177264347493983,Happiness,Prototype
995,Happiness,0.9877579639837784,Happiness,Prototype
996,Happiness,0.916104778466792,Happiness,Prototype
997,Happiness,0.24368619287666826,Happiness,Prototype
998,Happiness,0.5964180031090851,Happiness,Prototype
999,Happiness,0.03730811677491157,Happiness,Prototype
1000,Happiness,0.9877579639837784,Happiness,Prototype
1001,Happiness,0.3836042851732602,Happiness,Prototype
1002,Happiness,0.8904326030643334,Happiness,Prototype
1003,Happiness,0.5753328973843113,Happiness,Prototype
1004,Happiness,0.7864474977243411,Happiness,Prototype
1005,Happiness,0.09530440511646798,Happiness,Prototype
1006,Happiness,0.1862933046390789,Happiness,Prototype
1007,Happiness,0.013022982586716855,Happiness,Prototype
1008,Happiness,0.8581139674513091,Happiness,Prototype
1009,Happiness,0.916104778466792,Happiness,Prototype
1010,Happiness,0.6051159176059826,Happiness,Prototype
1011,Happiness,0.4669046908068068,Happiness,Prototype
1012,Happiness,0.5964180031090851,Happiness,Prototype
1013,Happiness,0.7368713948671644,Happiness,Prototype
1014,Happiness,0.9877579639837784,Happiness,Prototype
1015,Happiness,0.03168946916651882,Happiness,Prototype
1016,Happiness,0.8006819620680202,Happiness,Prototype
1017,Happiness,0.12236423552739882,Happiness,Prototype
1018,Happiness,0.916104778466792,Happiness,Prototype
1019,Happiness,0.08071639937818298,Happiness,Prototype
1020,Happiness,0.5483441117744019,Happiness,Prototype
1021,Happiness,0.03306836489332146,Happiness,Prototype
1022,Happiness,0.003975014030419873,Happiness,Prototype
1023,Happiness,0.9091783223353638,Happiness,Prototype
1024,Happiness,0.3521874283517515,Happiness,Prototype
1025,Happiness,0.9725444406258272,Happiness,Prototype
1026,Happiness,0.916104778466792,Happiness,Prototype
1027,Happiness,0.002547150674941504,Happiness,Prototype
1028,Happiness,0.08964714045666504,Happiness,Prototype
1029,Happiness,0.5237739492001989,Happiness,Prototype
1030,Happiness,0.17176463673433315,Happiness,Prototype
1031,Happiness,0.07929866577714505,Happiness,Prototype
1032,Happiness,0.7493535570170835,Happiness,Prototype
1033,Happiness,0.916104778466792,Happiness,Prototype
1034,Happiness,0.0063755292799168575,Happiness,Prototype
1035,Happiness,0.9674082716942368,Happiness,Prototype
1036,Happiness,0.916104778466792,Happiness,Prototype
1037,Happiness,0.04633371657282921,Happiness,Prototype
1038,Happiness,0.916104778466792,Happiness,Prototype
1039,Happiness,0.03177165783517088,Happiness,Prototype
1040,Happiness,0.9674082716942368,Happiness,Prototype with mouth opening
1041,Happiness,0.39349302108079925,Happiness,Prototype with mouth opening
1042,Happiness,0.482331577985952,Happiness,Prototype with mouth opening
1043,Happiness,0.1295625143296497,Happiness,Prototype with mouth opening
1044,Happiness,0.8518868880090542,Happiness,Prototype with mouth opening
1045,Happiness,0.01912835463187946,Happiness,Prototype with mouth opening
1046,Happiness,0.2111593991257591,Happiness,Prototype with mouth opening
1047,Happiness,0.12974823017120954,Happiness,Prototype with mouth opening
1048,Happiness,0.4218973672406697,Happiness,Prototype with mouth opening
1049,Happiness,0.8006819620680202,Happiness,Prototype with mouth opening
1050,Happiness,0.01912835463187946,Happiness,Prototype with mouth opening
1051,Happiness,0.30873978037848665,Happiness,Prototype with mouth opening
1052,Happiness,0.5964180031090851,Happiness,Prototype with mouth opening
1053,Happiness,0.003657810759284972,Happiness,Prototype with mouth opening
1054,Happiness,0.9877579639837784,Happiness,Prototype with mouth opening
1055,Happiness,0.30873978037848665,Happiness,Prototype with mouth opening
1056,Happiness,0.6381508065592094,Happiness,Prototype with mouth opening
1057,Happiness,0.021005033067033024,Happiness,Prototype with mouth opening
1058,Happiness,0.048789069858622684,Happiness,Prototype with mouth opening
1059,Happiness,0.4376948995647487,Happiness,Prototype with mouth opening
1060,Happiness,0.6051159176059827,Happiness,Prototype with mouth opening
1061,Happiness,0.017045221760208406,Happiness,Prototype with mouth opening
1062,Happiness,0.009444961027576004,Happiness,Prototype with mouth opening
1063,Happiness,0.8603726435149964,Happiness,Prototype with mouth opening
1064,Happiness,0.5964180031090851,Happiness,Prototype with mouth opening
1065,Happiness,0.11197710180578471,Happiness,Prototype with mouth opening
1066,Happiness,0.8603726435149964,Happiness,Prototype with mouth opening
1067,Happiness,0.01936247456450063,Happiness,Prototype with mouth opening
1068,Happiness,0.1059707788085427,Happiness,Prototype with mouth opening
1069,Happiness,0.8006819620680203,Happiness,Prototype with mouth opening
1070,Happiness,0.5237739492001989,Happiness,Prototype with mouth opening
1071,Happiness,0.056999863752909684,Happiness,Prototype with mouth opening
